"Year","PlotID","Site","Trans","Plot","TreeID","BAI","CoreID","Pith","Pith.Yr","Inner","Outer","Bark","Use","Notes","Pith.offset","Tree","Spp","Genus","Canopy","Live","Age","BA.m2ha","BAI.filled","BA.tree","Stems","Density.Ha","BAI.filled.plot","BA.plot","BA.m2ha.plot","Density.ha.plot","Stems.plot","BAI.m2ha.plot","BA.m2ha.plot.live","RelBA","Site.Trans","Latitude","Longitude","elev","flow","TPI","sol","sol.lag","Anomaly","Tavg","Precip.PRISM","Tavg.PRISM","Precip.PRISM.sum","BA.tree.cm2"
2001,"HNKC3","HNK","C",3,"HNKC312",82.71342,"HNKC312HI","Y",1976,1977,2012,"Y","Y","1992 missing",1,12,"ACRU","Acer","U","LIVE",25,0.08323084,82.71342,1673.318,1,49.73592,5919.453,4718.467,9.917817,1094.19,22,0.2944094,14.16148,0.01254023,"HNKC",38.32188,-79.22275,717.66103239705,1.24081275167785,-0.118992874306069,95529.5060104499,95529.5060104499,0.209943773345352,8.70807722740039,66.8816666666667,10.7295834024747,802.58,16.73318
2001,"IRNA1","IRN","A",1,"IRNA108",259.5055,"IRNA108HI","N",1916,1918,2012,"Y","Y","cores reversed?",2,8,"QURU","Quercus","C","LIVE",85,1.283172,259.5055,40313.29,1,31.83099,7122.098,4410.556,12.83198,286.4789,9,0.2267034,55.25628,0.2967482,"IRNA",36.7531,-81.30619,1242.08090862685,0.0078677641653905,0.116470988599636,108315.822059197,108315.822059197,0.209943773345352,7.55745689427647,86.9741666666667,9.67791665593784,1043.69,403.1329
2001,"IRNA3","IRN","A",3,"IRNA306",385.5217,"IRNA306HI","Y",1975,1976,2012,"Y","N","poor correlation with master",1,6,"QURU","Quercus","C","LIVE",26,0.276526,385.5217,8687.591,1,31.83099,13861.01,5933.371,7.459728,891.2677,28,0.4412097,10.47938,0.1267634,"IRNA",36.75242,-81.30829,1256.67288207748,0.00766620689655172,0.180023414218825,111993.786113204,111993.786113204,0.209943773345352,7.69940467071464,86.9741666666667,9.67791665593784,1043.69,86.87591
2001,"IRNB1","IRN","B",1,"IRNB131",1445.55,"IRNB131HI","N",1910,1912,2012,"Y","Y","actually lower; this one measured",2,31,"QUPR","Quercus","C","LIVE",91,0.557301,1445.55,17508.67,1,31.83099,10989.09,8074.592,12.92382,1050.423,33,0.3497937,19.0517,0.2367004,"IRNB",36.7579,-81.3064,1114.83777095067,0.0279629032258065,-0.0795997610513717,94858.1839370496,94858.1839370496,0.209943773345352,6.42219684105527,86.9741666666667,9.67791665593784,1043.69,175.0867
2001,"IRNB2","IRN","B",2,"IRNB210",150.968,"IRNB210HI","N",1915,1917,2012,"Y","N","poor correlation with master",2,10,"QURU","Quercus","C","LIVE",86,0.1247661,150.968,3919.766,1,31.83099,8593.637,7459.109,11.66486,763.9437,24,0.273544,16.69454,0.06888924,"IRNB",36.75741,-81.30741,1129.34821049052,0.0256407039020658,-0.05699013857009,94447.430817497,94447.430817497,0.209943773345352,6.28868733031407,86.9741666666667,9.67791665593784,1043.69,39.19766
2001,"IRNB3","IRN","B",3,"IRNB333",52.79949,"IRNB333HI","Y",1911,1912,2012,"Y","Y","1999 missing",1,33,"NYSY","Nyssa","I","LIVE",90,0.2187833,52.79949,6873.493,1,31.83099,9363.071,7715.417,12.2421,891.2677,28,0.2980358,18.05421,0.09940749,"IRNB",36.7567,-81.30802,1151.4676387823,0.0226561013046815,-0.0186855120661668,94878.6782054599,94878.6782054599,0.209943773345352,6.27279778769698,86.9741666666667,9.67791665593784,1043.69,68.73493
2001,"IRNC1","IRN","C",1,"IRNC125",235.1956,"IRNC125HI","Y",1913,1914,2012,"Y","Y","B side is clearer in supression",1,25,"QUPR","Quercus","C","LIVE",88,0.3935563,235.1956,12364.32,1,31.83099,17698.99,14002.05,18.15367,1336.902,42,0.5633764,26.86223,0.1409955,"IRNC",36.76212,-81.30692,1000.50974882929,0.0769193103448276,-0.196700723712222,100591.06512654,100591.06512654,0.209943773345352,8.24163164727747,86.9741666666667,9.67791665593784,1043.69,123.6432
2001,"MORA1","MOR","A",1,"MORA118",68.46944,"MORA118HI","N",1955,1958,2012,"Y","N","poor correlation w/ master",3,18,"QUPR","Quercus","U","LIVE",46,0.09164251,68.46944,2879.124,1,31.83099,10706.28,9521.98,22.60893,700.2817,22,0.3407914,29.90356,0.01192004,"MORA",37.71746,-80.1106,877.041792547835,0.00779410876132931,0.181940248405504,98238.8672687436,98238.8672687436,0.209943773345352,9.01590277325285,74.8641666666667,10.6641664703687,898.37,28.79124
2001,"MORA2","MOR","A",2,"MORA222",19.77201,"MORA222HI","Y",1954,1955,2012,"Y","Y","2002 & 2003 missing",1,22,"BELE","Betula","U","LIVE",47,0.1680886,19.77201,5280.824,1,31.83099,13166.17,8451.781,20.47924,1018.592,32,0.4190921,25.54969,0.06332347,"MORA",37.71701,-80.1116,885.855193328279,0.00741630022744503,0.236500716030663,99339.9315238093,99339.9315238093,0.209943773345352,9.250184775988,74.8641666666667,10.6641664703687,898.37,52.80824
2001,"MORA2","MOR","A",2,"MORA236",358.1693,"MORA236HI","Y",1953,1954,2012,"N","Y","b side measured",1,36,"NYSY","Nyssa","I","LIVE",48,0.3274129,358.1693,10286.3,1,31.83099,13166.17,8451.781,20.47924,1018.592,32,0.4190921,25.54969,0.1233452,"MORA",37.71701,-80.1116,885.855193328279,0.00741630022744503,0.236500716030663,99339.9315238093,99339.9315238093,0.209943773345352,9.250184775988,74.8641666666667,10.6641664703687,898.37,102.863
2001,"MORB1","MOR","B",1,"MORB147",42.45077,"MORB147HI","N",1963,1966,2012,"Y","N","poor correlation w/ master, but 1966 marker year lines up",3,47,"QURU","Quercus","I","LIVE",38,0.06792596,42.45077,2134.023,1,31.83099,9037.525,6846.235,8.619996,923.0987,29,0.2876733,16.31252,0.02543728,"MORB",37.72242,-80.1086,738.07714884696,0.237477735849057,-0.0934381551362639,90337.9040959802,90337.9040959802,0.209943773345352,7.92749704969459,74.8641666666667,10.6641664703687,898.37,21.34023
2001,"MORB2","MOR","B",2,"MORB206",118.3938,"MORB206HI","Y",1953,1954,2012,"Y","N","poor correlation w/ master",1,6,"QUPR","Quercus","U","LIVE",48,0.1578852,118.3938,4960.264,1,31.83099,8597.063,6851.608,9.377557,795.7747,25,0.273653,18.21609,0.06249639,"MORB",37.72218,-80.10972,744.222557399028,0.224869683257919,-0.110315066197415,90798.4192135725,90798.4192135725,0.209943773345352,7.99983906511332,74.8641666666667,10.6641664703687,898.37,49.60264
2001,"MORB2","MOR","B",2,"MORB214",872.7931,"MORB214HI","N",1908,1911,2012,"Y","Y","false rings (2) in 1953",3,14,"QUPR","Quercus","C","LIVE",93,1.961018,872.7931,61609.1,1,31.83099,8597.063,6851.608,9.377557,795.7747,25,0.273653,18.21609,0.776238,"MORB",37.72218,-80.10972,744.222557399028,0.224869683257919,-0.110315066197415,90798.4192135725,90798.4192135725,0.209943773345352,7.99983906511332,74.8641666666667,10.6641664703687,898.37,616.091
2001,"MORB2","MOR","B",2,"MORB236",87.04796,"MORB236HI","N",1971,1976,2012,"N","Y","bark fell off while polishing",5,36,"ACRU","Acer","I","LIVE",30,0.04420215,87.04796,1388.695,1,31.83099,8597.063,6851.608,9.377557,795.7747,25,0.273653,18.21609,0.01749673,"MORB",37.72218,-80.10972,744.222557399028,0.224869683257919,-0.110315066197415,90798.4192135725,90798.4192135725,0.209943773345352,7.99983906511332,74.8641666666667,10.6641664703687,898.37,13.88695
2001,"MORB2","MOR","B",2,"MORB243",69.09328,"MORB243HI","N",1957,1960,2012,"N","Y","B side dated",3,43,"ACRU","Acer","I","LIVE",44,0.08508956,69.09328,2673.25,1,31.83099,8597.063,6851.608,9.377557,795.7747,25,0.273653,18.21609,0.03368137,"MORB",37.72218,-80.10972,744.222557399028,0.224869683257919,-0.110315066197415,90798.4192135725,90798.4192135725,0.209943773345352,7.99983906511332,74.8641666666667,10.6641664703687,898.37,26.7325
2001,"MORC1","MOR","C",1,"MORC101",51.05214,"MORC101HI","N",1946,1948,2012,"Y","N","poor correlation w/ master",2,1,"NYSY","Nyssa","U","LIVE",55,0.1078966,51.05214,3389.776,1,31.83099,11342.76,8428.776,20.36401,891.2677,28,0.3610511,27.17698,0.02433639,"MORC",37.72533,-80.1077,666.932000337467,0.342753075170843,-0.214565932675266,96596.1255029741,96596.1255029741,0.209943773345352,9.56080699919162,74.8641666666667,10.6641664703687,898.37,33.89776
2001,"MORC1","MOR","C",1,"MORC103",26.70605,"MORC103HI","Y",1945,1946,2012,"N","Y","B side dated",1,3,"ACRU","Acer","U","LIVE",56,0.08529872,26.70605,2679.822,1,31.83099,11342.76,8428.776,20.36401,891.2677,28,0.3610511,27.17698,0.01923937,"MORC",37.72533,-80.1077,666.932000337467,0.342753075170843,-0.214565932675266,96596.1255029741,96596.1255029741,0.209943773345352,9.56080699919162,74.8641666666667,10.6641664703687,898.37,26.79822
2002,"BLDA4","BLD","A",4,"BLDA408",905.4045,"BLDA408HI","N",1933,1939,2012,"Y","N","poor correlation w/ master",6,8,"QURU","Quercus","C","LIVE",69,0.6092959,905.4045,19142.19,1,31.83099,15914.25,9845.145,20.06625,732.1127,23,0.5065663,26.43344,0.2271884,"BLDA",37.91874,-79.84931,1146.93945492662,0.013427320754717,0.17303983228513,127071.01143163,127071.01143163,0.498965301394088,9.88807256321516,93.8975,10.2962500154972,1126.77,191.4219
2002,"BLDA4","BLD","A",4,"BLDA410",146.5459,"BLDA410HI","Y",1982,1983,2012,"Y","Y","meaured",1,10,"BELE","Betula","I","LIVE",20,0.06315497,146.5459,1984.133,1,31.83099,15914.25,9845.145,20.06625,732.1127,23,0.5065663,26.43344,0.02354861,"BLDA",37.91874,-79.84931,1146.93945492662,0.013427320754717,0.17303983228513,127071.01143163,127071.01143163,0.498965301394088,9.88807256321516,93.8975,10.2962500154972,1126.77,19.84133
2002,"BLDB1","BLD","B",1,"BLDB133",61.1771,"BLDB133HI","N",1939,1940,2012,"Y","Y","false ring in 1952",1,33,"BELE","Betula","I","LIVE",63,0.1642959,61.1771,5161.669,1,31.83099,10448.44,6590.065,16.57583,827.6057,26,0.3325841,18.25242,0.08026495,"BLDB",37.91899,-79.84276,994.130442091108,0.0321127080181543,0.0212430660615305,119858.064017565,119858.064017565,0.498965301394088,10.9413285305527,93.8975,10.2962500154972,1126.77,51.61669
2002,"BLDB1","BLD","B",1,"BLDB137",452.69,"BLDB137HI","Y",1940,1941,2012,"Y","N","poor correlation w/ Master",1,37,"NYSY","Nyssa","U","LIVE",62,0.1635688,452.69,5138.826,1,31.83099,10448.44,6590.065,16.57583,827.6057,26,0.3325841,18.25242,0.07990972,"BLDB",37.91899,-79.84276,994.130442091108,0.0321127080181543,0.0212430660615305,119858.064017565,119858.064017565,0.498965301394088,10.9413285305527,93.8975,10.2962500154972,1126.77,51.38826
2002,"BLDB2","BLD","B",2,"BLDB210",401.314,"BLDB210HI","N",1936,1953,2012,"Y","Y","ring file in 2 parts, 1976-1978 not measured",17,10,"QURU","Quercus","C","LIVE",66,0.8517299,401.314,26758.72,1,31.83099,12505.14,10406.23,18.92882,1177.747,37,0.3980509,29.27962,0.2149442,"BLDB",37.91985,-79.84246,997.512117400419,0.034882641509434,-0.0961635220125708,119731.72392544,119731.72392544,0.498965301394088,11.0167269899651,93.8975,10.2962500154972,1126.77,267.5872
2002,"BLDB2","BLD","B",2,"BLDB237",1231.796,"BLDB237HI","N",1845,1865,2012,"Y","Y","lots of error on pith est",20,37,"QUPR","Quercus","D","LIVE",157,3.962564,1231.796,124491.5,1,31.83099,12505.14,10406.23,18.92882,1177.747,37,0.3980509,29.27962,1,"BLDB",37.91985,-79.84246,997.512117400419,0.034882641509434,-0.0961635220125708,119731.72392544,119731.72392544,0.498965301394088,11.0167269899651,93.8975,10.2962500154972,1126.77,1244.915
2002,"BLDC2","BLD","C",2,"BLDC232",320.3765,"BLDC232HI","Y",1941,1943,2012,"Y","Y","can't measure to pith",2,32,"NYSY","Nyssa","U","LIVE",61,0.1382846,320.3765,4344.474,1,31.83099,8389.982,6741.414,16.74563,986.7606,31,0.2670614,18.59048,0.07018571,"BLDC",37.91423,-79.8396,866.701798621617,0.0382064296520424,-0.136115313498066,118509.65576795,118509.65576795,0.498965301394088,11.2300195451271,93.8975,10.2962500154972,1126.77,43.44474
2002,"BLDC3","BLD","C",3,"BLDC303",504.2499,"BLDC303HI","Y",1934,1935,2012,"Y","N","poor correlation; pull from analysis",1,3,"NYSY","Nyssa","I","LIVE",68,0.1599201,504.2499,5024.194,1,31.83099,15818.53,4311.641,3.882698,1050.423,33,0.5035194,6.860126,0.2288725,"BLDC",37.91517,-79.83977,880.148512355018,0.0388048411497731,-0.113580013447638,119166.485413846,119166.485413846,0.498965301394088,11.3680009758157,93.8975,10.2962500154972,1126.77,50.24194
2002,"BLDC4","BLD","C",4,"BLDC437",39.77453,"BLDC437HI","N",1932,1934,2009,"Y","Y","dead or broken outside",2,37,"QUPR","Quercus","I","LIVE",70,0.2156544,39.77453,6775.194,1,31.83099,6080.177,5747.298,16.74093,891.2677,28,0.193538,17.19247,0.1239535,"BLDC",37.91554,-79.83873,868.618903971845,0.0416606334841629,-0.0971803251215027,118333.398439375,118333.398439375,0.498965301394088,11.2969364735406,93.8975,10.2962500154972,1126.77,67.75194
2002,"FLTB2","FLT","B",2,"FLTB204",29.54354,"FLTB204HI","Y",1953,1954,2013,"Y","N","poor correlation",1,4,"QURU","Quercus","U","LIVE",49,0.05574148,29.54354,1751.225,1,31.83099,14372.93,6027.555,18.81816,923.0987,29,0.4575046,19.29027,0.01945503,"FLTB",37.23649,-80.85878,1006.10094850949,0.0315926067073171,-0.0417407689701902,129249.492407312,129249.492407312,0.498965301394088,11.0720396076351,93.445,10.0433334807555,1121.34,17.51225
2002,"HIKA1","HIK","A",1,"HIKA112",3467.496,"HIKA112HI","Y",1889,1890,2012,"Y","Y","break at 1931, 2 missing rings",1,12,"QURU","Quercus","C","LIVE",113,1.401844,3467.496,99070.23,1,14.14711,29018.53,20007.58,21.9115,537.59,38,0.4105283,25.78716,0.401195,"HIKA",38.56657,-79.16857,1094.13162265404,0.00832937219730942,0.205675967447272,112267.135530654,112267.135530654,0.498965301394088,10.4777744221637,84.9783333333333,9.47125005722046,1019.74,990.7023
2002,"HIKA1","HIK","A",1,"HIKA124",863.1158,"HIKA124HI","N",1914,1916,2012,"Y","Y","not sure of pith est",2,24,"QURU","Quercus","C","LIVE",88,1.251619,863.1158,88453.63,1,14.14711,29018.53,20007.58,21.9115,537.59,38,0.4105283,25.78716,0.358202,"HIKA",38.56657,-79.16857,1094.13162265404,0.00832937219730942,0.205675967447272,112267.135530654,112267.135530654,0.498965301394088,10.4777744221637,84.9783333333333,9.47125005722046,1019.74,884.5363
2002,"HIKA2","HIK","A",2,"HIKA220",185.0788,"HIKA220HI","N",1928,1931,2012,"Y","N","poor corr w/ master",3,20,"ACRU","Acer","I","LIVE",74,0.1198916,185.0788,5424.959,1,22.10485,23366.71,15060.6,22.7876,442.0971,20,0.5165176,30.83421,0.02887189,"HIKA",38.56745,-79.16833,1097.45767195767,0.00850915178571428,0.180565889550272,110109.96578086,110109.96578086,0.498965301394088,10.2484874981362,84.9783333333333,9.47125005722046,1019.74,54.24959
2002,"HIKA3","HIK","A",3,"HIKA311",2819.234,"HIKA311HI","N",1833,1838,2012,"Y","Y","tentative pith date",5,11,"QURU","Quercus","C","LIVE",169,3.625092,2819.234,256190.2,1,14.14711,19936.23,20219.53,20.6632,183.9124,13,0.28204,30.73393,0.6316948,"HIKA",38.56833,-79.16862,1102.64975124378,0.00787902985074627,0.209981343283589,108006.020702228,108006.020702228,0.498965301394088,9.88023187397184,84.9783333333333,9.47125005722046,1019.74,2561.902
2002,"HIKB3","HIK","B",3,"HIKB321",47.11706,"HIKB321HI","Y",1928,1929,2012,"Y","N","poor corr w/ master",1,21,"ACRU","Acer","U","LIVE",74,0.08722891,47.11706,2740.462,1,31.83099,13556.61,10846.75,14.02841,1050.423,33,0.4315202,24.52716,0.02182324,"HIKB",38.57215,-79.15678,907.026304870965,0.0383948469006721,0.238507177827566,99481.9866625328,99481.9866625328,0.498965301394088,10.1049594158437,84.9783333333333,9.47125005722046,1019.74,27.40462
2002,"HIKB3","HIK","B",3,"HIKB333",50.70601,"HIKB333HI","N",1930,1936,2012,"Y","Y","1977 missing",6,33,"ACRU","Acer","I","LIVE",72,0.1009619,50.70601,3171.911,1,31.83099,13556.61,10846.75,14.02841,1050.423,33,0.4315202,24.52716,0.02525902,"HIKB",38.57215,-79.15678,907.026304870965,0.0383948469006721,0.238507177827566,99481.9866625328,99481.9866625328,0.498965301394088,10.1049594158437,84.9783333333333,9.47125005722046,1019.74,31.71911
2002,"HIKB4","HIK","B",4,"HIKB409",62.75143,"HIKB409HI","N",1934,1937,2012,"Y","Y","2011, 1977 missing",3,9,"ACRU","Acer","U","LIVE",68,0.09840463,62.75143,3091.569,1,31.83099,13025.19,7763.605,18.28639,732.1127,23,0.4146046,22.02936,0.01614602,"HIKB",38.57218,-79.15804,926.122354497354,0.0149162946428571,0.263103505291007,99349.0159928188,99349.0159928188,0.498965301394088,9.94674897209072,84.9783333333333,9.47125005722046,1019.74,30.91569
2002,"HIKB4","HIK","B",4,"HIKB413",265.6402,"HIKB413HI","Y",1920,1921,2012,"Y","Y","1931 missing",1,13,"ACRU","Acer","I","LIVE",82,0.2766674,265.6402,8692.033,1,31.83099,13025.19,7763.605,18.28639,732.1127,23,0.4146046,22.02936,0.04539498,"HIKB",38.57218,-79.15804,926.122354497354,0.0149162946428571,0.263103505291007,99349.0159928188,99349.0159928188,0.498965301394088,9.94674897209072,84.9783333333333,9.47125005722046,1019.74,86.92033
2002,"HIKB4","HIK","B",4,"HIKB420",88.41706,"HIKB420HI","N",1930,1933,2008,"Y","N","poor corr w/ master",3,20,"ACRU","Acer","U","LIVE",72,0.07219864,88.41706,2268.257,1,31.83099,13025.19,7763.605,18.28639,732.1127,23,0.4146046,22.02936,0.01184619,"HIKB",38.57218,-79.15804,926.122354497354,0.0149162946428571,0.263103505291007,99349.0159928188,99349.0159928188,0.498965301394088,9.94674897209072,84.9783333333333,9.47125005722046,1019.74,22.68257
2002,"HIKC2","HIK","C",2,"HIKC202",220.3259,"HIKC202HI","N",1809,1815,2012,"Y","Y","dots off on core",6,2,"BELE","Betula","C","LIVE",193,2.663504,220.3259,83679.06,1,31.83099,17569.03,11143.46,31.24099,859.4367,27,0.5592394,33.78093,0.4457124,"HIKC",38.57435,-79.15297,834.35688225539,0.0919242537313433,-0.101844941956882,103197.005746313,103197.005746313,0.498965301394088,10.824216292821,84.9783333333333,9.47125005722046,1019.74,836.7906
2002,"HIKC2","HIK","C",2,"HIKC206",72.93836,"HIKC206HI","Y",1969,1970,2012,"Y","N","poor corr w/ master",1,6,"BELE","Betula","I","LIVE",33,0.143185,72.93836,4498.429,1,31.83099,17569.03,11143.46,31.24099,859.4367,27,0.5592394,33.78093,0.02396067,"HIKC",38.57435,-79.15297,834.35688225539,0.0919242537313433,-0.101844941956882,103197.005746313,103197.005746313,0.498965301394088,10.824216292821,84.9783333333333,9.47125005722046,1019.74,44.98429
2002,"HIKC3","HIK","C",3,"HIKC313",322.9146,"HIKC313HI","N",1972,1974,2012,"Y","Y","2011 missing",2,13,"ACRU","Acer","I","LIVE",30,0.4283569,322.9146,13457.65,1,31.83099,24617.26,10122.33,15.53486,1082.254,34,0.7835918,18.41922,0.2302621,"HIKC",38.57377,-79.15203,823.694881398252,0.0948026966292135,-0.157126508531003,103834.095874169,103834.095874169,0.498965301394088,11.0704786206314,84.9783333333333,9.47125005722046,1019.74,134.5765
2002,"HIKC4","HIK","C",4,"HIKC405",83.01792,"HIKC405HI","N",1972,1977,2012,"Y","Y","2011, 2003 missing",5,5,"ACRU","Acer","I","LIVE",30,0.4252233,83.01792,13359.2,1,31.83099,19816.76,11617.93,12.6447,1305.071,41,0.630787,17.89086,0.4169686,"HIKC",38.57328,-79.15099,812.190677264448,0.0977666915052161,-0.108761798310979,104810.007774552,104810.007774552,0.498965301394088,11.3321724219931,84.9783333333333,9.47125005722046,1019.74,133.592
2002,"HIKC4","HIK","C",4,"HIKC406",21.13294,"HIKC406HI","N",1971,1973,2012,"Y","Y","2003, 1990 missing",2,6,"ACRU","Acer","U","LIVE",31,0.1029415,21.13294,3234.104,1,31.83099,19816.76,11617.93,12.6447,1305.071,41,0.630787,17.89086,0.1009432,"HIKC",38.57328,-79.15099,812.190677264448,0.0977666915052161,-0.108761798310979,104810.007774552,104810.007774552,0.498965301394088,11.3321724219931,84.9783333333333,9.47125005722046,1019.74,32.34104
2002,"HIKC4","HIK","C",4,"HIKC417",408.8808,"HIKC417HI","Y",1971,1972,2012,"Y","Y","1999 missing",1,17,"ACRU","Acer","C","LIVE",31,0.3695917,408.8808,11611.43,1,31.83099,19816.76,11617.93,12.6447,1305.071,41,0.630787,17.89086,0.362417,"HIKC",38.57328,-79.15099,812.190677264448,0.0977666915052161,-0.108761798310979,104810.007774552,104810.007774552,0.498965301394088,11.3321724219931,84.9783333333333,9.47125005722046,1019.74,116.1143
2002,"HIKC4","HIK","C",4,"HIKC421",202.3688,"HIKC421HI","N",1971,1973,2012,"Y","Y","2011, 2003 missing",2,21,"ACRU","Acer","C","LIVE",31,0.2820053,202.3688,8859.734,1,31.83099,19816.76,11617.93,12.6447,1305.071,41,0.630787,17.89086,0.2765309,"HIKC",38.57328,-79.15099,812.190677264448,0.0977666915052161,-0.108761798310979,104810.007774552,104810.007774552,0.498965301394088,11.3321724219931,84.9783333333333,9.47125005722046,1019.74,88.59734
2002,"HNKA1","HNK","A",1,"HNKA113",1649.839,"HNKA113HI","N",1908,1912,2012,"Y","Y","break at 1927",4,13,"QUPR","Quercus","C","LIVE",94,1.90412,1649.839,59821.54,1,31.83099,18129.99,8938.828,26.98881,509.2958,16,0.5770955,27.14878,0.4023697,"HNKA",38.31762,-79.23926,941.822005663835,0.00808313343328336,0.197661585873733,110253.19323235,110253.19323235,0.498965301394088,10.1697518818887,86.6508333333333,10.816666662693,1039.81,598.2154
2002,"HNKA3","HNK","A",3,"HNKA321",526.1948,"HNKA321HI","N",1927,1929,2012,"Y","Y","cored twice",2,21,"NYSY","Nyssa","C","LIVE",75,0.4730291,526.1948,25121.03,1,18.8349,28643.21,13709.18,21.03488,640.3868,34,0.5394922,22.78838,0.1057323,"HNKA",38.31877,-79.2409,952.354604604605,0.00617837837837838,0.287183016349687,106063.970434641,106063.970434641,0.498965301394088,9.5770934408743,86.6508333333333,10.816666662693,1039.81,251.2103
2002,"HNKA3","HNK","A",3,"HNKA323",168.5543,"HNKA323HI","N",1938,1942,2012,"Y","N","poor corr",4,23,"NYSY","Nyssa","I","LIVE",64,0.136851,168.5543,7267.711,1,18.8349,28643.21,13709.18,21.03488,640.3868,34,0.5394922,22.78838,0.03058918,"HNKA",38.31877,-79.2409,952.354604604605,0.00617837837837838,0.287183016349687,106063.970434641,106063.970434641,0.498965301394088,9.5770934408743,86.6508333333333,10.816666662693,1039.81,72.67711
2002,"HNKA3","HNK","A",3,"HNKA329",328.064,"HNKA329HI","N",1911,1917,2012,"Y","Y","switch sides measuring at 1937 b/c of scar",6,29,"ACRU","Acer","C","LIVE",91,1.959564,328.064,104066.1,1,18.8349,28643.21,13709.18,21.03488,640.3868,34,0.5394922,22.78838,0.4380053,"HNKA",38.31877,-79.2409,952.354604604605,0.00617837837837838,0.287183016349687,106063.970434641,106063.970434641,0.498965301394088,9.5770934408743,86.6508333333333,10.816666662693,1039.81,1040.661
